date,title,link
2015-11-11,shah rukh khan questioned by ed over alleged forex violation in kkr share sale,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/shah-rukh-khan-questioned-by-ed-over-alleged-forex-violation-in-kkr-share-sale/articleshow/49746124.cms
2015-11-12,china issues new rmb 100 note to stop forgery of currency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/business/china-issues-new-rmb-100-note-to-stop-forgery-of-currency/articleshow/49757725.cms
2015-11-12,yuan ticks imf boxes for reserve currency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/yuan-ticks-imf-boxes-for-reserve-currency/articleshow/49751053.cms
2015-11-14,imf to consider inclusion of chinese currency in sdr basket,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/business/imf-to-consider-inclusion-of-chinese-currency-in-sdr-basket/articleshow/49777672.cms
2015-11-17,open source gains currency among bengalurus techies,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/tech/software/open-source-gains-currency-among-bengalurus-techies/articleshow/49812437.cms
2015-11-18,government extends currency swap facility for saarc members,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/government-extends-currency-swap-facility-for-saarc-members/articleshow/49832141.cms
2015-11-28,forex reserves down by 149 7 million to 352 365 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/forex-reserves-down-by-149-7-million-to-352-365-billion/articleshow/49950157.cms
2016-01-03,160 million currency notes of re 1 issued in last two years rti,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/160-million-currency-notes-of-re-1-issued-in-last-two-years-rti/articleshow/50426314.cms
2016-01-06,pakistan may follow india in having currency swap pact with sri lanka,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/business/pakistan-may-follow-india-in-having-currency-swap-pact-with-sri-lanka/articleshow/50469868.cms
2016-01-06,are we in a phase where currency wars are normal,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/are-we-in-a-phase-where-currency-wars-are-normal/articleshow/50461387.cms
2016-01-06,rbi entry in currency futures may hit rupee moves,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rbi-entry-in-currency-futures-may-hit-rupee-moves/articleshow/50461263.cms
2016-01-07,rbi allows banking units in gift city to open foreign currency accounts,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/rbi-allows-banking-units-in-gift-city-to-open-foreign-currency-accounts/articleshow/50486796.cms
2016-01-07,global market selling may intensify if currency war extends further harsha upadhyaya,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/global-market-selling-may-intensify-if-currency-war-extends-further-harsha-upadhyaya/articleshow/50484302.cms
2016-01-07,strong fundamentals will keep rupee afloat amid any global currency rout k harihar firstrand bank,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/strong-fundamentals-will-keep-rupee-afloat-amid-any-global-currency-rout-k-harihar-firstrand-bank/articleshow/50480485.cms
2016-01-07,current status of digital currency of bitcoins,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/current-status-of-digital-currency-of-bitcoins/articleshow/50475481.cms
2016-01-09,forex reserves fall 1 68 billion to 350 3 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-fall-1-68-billion-to-350-3-billion/articleshow/50505700.cms
2016-01-09,exports face currency commodity risks nirmala sitharaman,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/exports-face-currency-commodity-risks-nirmala-sitharaman/articleshow/50505477.cms
2016-01-12,china lets rbi participate in inter bank forex market,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/china-lets-rbi-participate-in-inter-bank-forex-market/articleshow/50552202.cms
2016-01-15,indian exports to suffer despite currency depreciation indranil pan idfc,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/indian-exports-to-suffer-despite-currency-depreciation-indranil-pan-idfc/articleshow/50590201.cms
2016-01-15,lawsuit seeks removal of in god we trust from us currency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/world-news/lawsuit-seeks-removal-of-in-god-we-trust-from-us-currency/articleshow/50590882.cms
2016-01-15,china stocks retreat on weak loan data hong kong down on weaker currency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/china-stocks-retreat-on-weak-loan-data-hong-kong-down-on-weaker-currency/articleshow/50586160.cms
2016-01-16,indias forex reserves fall below 350 billion mark after 15 weeks,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/indias-forex-reserves-fall-below-350-billion-mark-after-15-weeks/articleshow/50593603.cms
2016-01-18,expect boost for global currency war resurgent yen and euro may force policy makers to step in,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/expect-boost-for-global-currency-war-resurgent-yen-and-euro-may-force-policy-makers-to-step-in/articleshow/50618864.cms
2016-01-20,currency speculators gaining from arbitrage bets between offshore onshore markets,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/currency-speculators-gaining-from-arbitrage-bets-between-offshore-onshore-markets/articleshow/50657155.cms
2016-01-20,no end in sight to this mayhem forex market could be in for serious trouble mythili bhusnurmath,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/no-end-in-sight-to-this-mayhem-forex-market-could-be-in-for-serious-trouble-mythili-bhusnurmath/articleshow/50652531.cms
2016-01-20,china attacks yuan bears on all fronts force banks to hold more currency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/china-attacks-yuan-bears-on-all-fronts-force-banks-to-hold-more-currency/articleshow/50646645.cms
2016-01-26,equity savings funds gain currency in choppy markets,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/equity-savings-funds-gain-currency-in-choppy-markets/articleshow/50724278.cms
2016-01-26,only investment in west bengal is chit fund fake currency notes bjp president amit shah,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/only-investment-in-west-bengal-is-chit-fund-fake-currency-notes-bjp-president-amit-shah/articleshow/50725037.cms
2016-01-27,dollars gain is companies pain as currency woes extend to 2016,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/dollars-gain-is-companies-pain-as-currency-woes-extend-to-2016/articleshow/50735427.cms
2016-01-29,indian it industry expected to grow within predicted range of 12 14 for fy16 in constant currency terms,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/tech/ites/indian-it-industry-expected-to-grow-within-predicted-range-of-12-14-for-fy16-in-constant-currency-terms/articleshow/50764484.cms
2016-01-31,bank of baroda forex scam rbi tells all banks to conduct internal audit,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/bank-of-baroda-forex-scam-rbi-tells-all-banks-to-conduct-internal-audit/articleshow/50792972.cms
2016-02-02,fake currency pil bombay hc removes pm fm and hm as respondents,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/fake-currency-pil-bombay-hc-removes-pm-fm-and-hm-as-respondents/articleshow/50823315.cms
2016-02-02,fake currency pil high court removes prime minister finance minister and home minister as respondents,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/fake-currency-pil-high-court-removes-prime-minister-finance-minister-and-home-minister-as-respondents/articleshow/50821953.cms
2016-02-03,too worried about volatility in rupee currency futures may be your answer,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/too-worried-about-volatility-in-rupee-currency-futures-may-be-your-answer/articleshow/50835072.cms
2016-02-04,indigenous coking coal will cut import cushion forex reserves assocham,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/foreign-trade/indigenous-coking-coal-will-cut-import-cushion-forex-reserves-assocham/articleshow/50850294.cms
2016-02-06,dollar inflow raises forex reserves by 1 6 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/dollar-inflow-raises-forex-reserves-by-1-6-billion/articleshow/50873649.cms
2016-02-08,companies with foreign currency loans like power fin corp indian railways rush for cover amid volatile market,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/companies-with-foreign-currency-loans-like-power-fin-corp-indian-railways-rush-for-cover-amid-volatile-market/articleshow/50894299.cms
2016-02-10,flyers who frequently bring foreign currency put under ceib scanner,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/flyers-who-frequently-bring-foreign-currency-put-under-ceib-scanner/articleshow/50931429.cms
2016-02-12,rbi uaes central bank sign pact for currency swap,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/rbi-uaes-central-bank-sign-pact-for-currency-swap/articleshow/50962872.cms
2016-02-12,companies opt for complex strategy as covering forex risk through forward deals becomes expensive,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/companies-opt-for-complex-strategy-as-covering-forex-risk-through-forward-deals-becomes-expensive/articleshow/50953853.cms
2016-02-13,bsf seizes fake currency notes worth over rs 37 lakh in last one and half months,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/bsf-seizes-fake-currency-notes-worth-over-rs-37-lakh-in-last-one-and-half-months/articleshow/50974575.cms
2016-02-14,black money unaccounted forex is invested in p notes says devi dayal,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/black-money-unaccounted-forex-is-invested-in-p-notes-says-devi-dayal/articleshow/50976859.cms
2016-02-16,biggest intra day gain in 13 months after china allays currency fears,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/biggest-intra-day-gain-in-13-months-after-china-allays-currency-fears/articleshow/51001968.cms
2016-02-19,reserve bank of india sebi to extend currency futures trading time,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/reserve-bank-of-india-sebi-to-extend-currency-futures-trading-time/articleshow/51047939.cms
2016-02-20,indias forex reserves rise 4 6 billion in last four weeks,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/indias-forex-reserves-rise-4-6-billion-in-last-four-weeks/articleshow/51058556.cms
2016-02-26,forex reserves fall 1 46 bn first weekly decline in five,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/forex-reserves-fall-1-46-bn-first-weekly-decline-in-five/articleshow/51157630.cms
2016-02-27,no drastic devaluation of currency china assures g20 finance ministers,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/business/no-drastic-devaluation-of-currency-china-assures-g20-finance-ministers/articleshow/51165029.cms
2016-03-02,fitch affirms rcom long term foreign local currency ratings at bb,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/telecom/fitch-affirms-rcom-long-term-foreign-local-currency-ratings-at-bb-/articleshow/51226812.cms
